datasourceId,sourceId,sourceType,outputFrequency,time,locationLatitude,locationLongitude,atmPressureIndividual.qcAssessment,atmPressureIndividual.qcFlags,atmPressureIndividual.raw,atmPressureIndividual.status,atmPressureIndividual.value,bcAllSourcesIndividual.qcAssessment,bcAllSourcesIndividual.qcFlags,bcAllSourcesIndividual.raw,bcAllSourcesIndividual.status,bcAllSourcesIndividual.value,bcBiomassIndividual.qcAssessment,bcBiomassIndividual.qcFlags,bcBiomassIndividual.raw,bcBiomassIndividual.status,bcBiomassIndividual.value,bcFossilFuelIndividual.qcAssessment,bcFossilFuelIndividual.qcFlags,bcFossilFuelIndividual.raw,bcFossilFuelIndividual.status,bcFossilFuelIndividual.value,bcSpectralBIndividual.qcAssessment,bcSpectralBIndividual.qcFlags,bcSpectralBIndividual.raw,bcSpectralBIndividual.status,bcSpectralBIndividual.value,bcSpectralGIndividual.qcAssessment,bcSpectralGIndividual.qcFlags,bcSpectralGIndividual.raw,bcSpectralGIndividual.status,bcSpectralGIndividual.value,bcSpectralIRIndividual.qcAssessment,bcSpectralIRIndividual.qcFlags,bcSpectralIRIndividual.raw,bcSpectralIRIndividual.status,bcSpectralIRIndividual.value,bcSpectralRIndividual.qcAssessment,bcSpectralRIndividual.qcFlags,bcSpectralRIndividual.raw,bcSpectralRIndividual.status,bcSpectralRIndividual.value,bcSpectralUVIndividual.qcAssessment,bcSpectralUVIndividual.qcFlags,bcSpectralUVIndividual.raw,bcSpectralUVIndividual.status,bcSpectralUVIndividual.value,no2ConcIndividual.qcAssessment,no2ConcIndividual.qcFlags,no2ConcIndividual.raw,no2ConcIndividual.status,no2ConcIndividual.value,o3ConcIndividual.qcAssessment,o3ConcIndividual.qcFlags,o3ConcIndividual.raw,o3ConcIndividual.status,o3ConcIndividual.value,pm10ConcMassIndividual.qcAssessment,pm10ConcMassIndividual.qcFlags,pm10ConcMassIndividual.raw,pm10ConcMassIndividual.status,pm10ConcMassIndividual.value,pm10ConcNumIndividual.qcAssessment,pm10ConcNumIndividual.qcFlags,pm10ConcNumIndividual.raw,pm10ConcNumIndividual.status,pm10ConcNumIndividual.value,pm1ConcMassIndividual.qcAssessment,pm1ConcMassIndividual.qcFlags,pm1ConcMassIndividual.raw,pm1ConcMassIndividual.status,pm1ConcMassIndividual.value,pm1ConcNumIndividual.qcAssessment,pm1ConcNumIndividual.qcFlags,pm1ConcNumIndividual.raw,pm1ConcNumIndividual.status,pm1ConcNumIndividual.value,pm2_5ConcMassIndividual.qcAssessment,pm2_5ConcMassIndividual.qcFlags,pm2_5ConcMassIndividual.raw,pm2_5ConcMassIndividual.status,pm2_5ConcMassIndividual.value,pm2_5ConcNumIndividual.qcAssessment,pm2_5ConcNumIndividual.qcFlags,pm2_5ConcNumIndividual.raw,pm2_5ConcNumIndividual.status,pm2_5ConcNumIndividual.value,relHumidAmbientIndividual.qcAssessment,relHumidAmbientIndividual.qcFlags,relHumidAmbientIndividual.raw,relHumidAmbientIndividual.status,relHumidAmbientIndividual.value,relHumidInternalIndividual.qcAssessment,relHumidInternalIndividual.qcFlags,relHumidInternalIndividual.raw,relHumidInternalIndividual.status,relHumidInternalIndividual.value,temperatureAmbientIndividual.qcAssessment,temperatureAmbientIndividual.qcFlags,temperatureAmbientIndividual.raw,temperatureAmbientIndividual.status,temperatureAmbientIndividual.value,temperatureInternalIndividual.qcAssessment,temperatureInternalIndividual.qcFlags,temperatureInternalIndividual.raw,temperatureInternalIndividual.status,temperatureInternalIndividual.value,windDirectionIndividual.qcAssessment,windDirectionIndividual.qcFlags,windDirectionIndividual.raw,windDirectionIndividual.status,windDirectionIndividual.value,windSpeedIndividual.qcAssessment,windSpeedIndividual.qcFlags,windSpeedIndividual.raw,windSpeedIndividual.status,windSpeedIndividual.value
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:08:01.943Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.77,calibration-missing,,valid,[],18.4,sensor-ready,18.4,valid,[],11,calibration-missing,,valid,[],17.64,sensor-ready,17.64,valid,[],15.73,calibrated-ready,9.29,valid,[],18.32,sensor-ready,18.32,,,,,,valid,[],67.88,sensor-ready,67.88,,,,,,valid,[],12.23,sensor-ready,12.23,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:08:14.666Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.83,calibrated-ready,7.47,,,,,,valid,[],19.55,calibration-missing,,valid,[],17.11,sensor-ready,17.11,valid,[],10.19,calibration-missing,,valid,[],16.23,sensor-ready,16.23,valid,[],16.88,calibrated-ready,9.78,valid,[],16.97,sensor-ready,16.97,,,,,,valid,[],65.02,sensor-ready,65.02,,,,,,valid,[],16.82,sensor-ready,16.82,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:09:36.430Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.6,calibrated-ready,13.05,,,,,,valid,[],17.31,calibration-missing,,valid,[],17.2,sensor-ready,17.2,valid,[],9.04,calibration-missing,,valid,[],16.29,sensor-ready,16.29,valid,[],13.62,calibrated-ready,9.14,valid,[],17.09,sensor-ready,17.09,,,,,,valid,[],66.46,sensor-ready,66.46,,,,,,valid,[],16.62,sensor-ready,16.62,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:11:55.752Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.36,calibrated-ready,7.95,,,,,,valid,[],17.19,calibration-missing,,valid,[],16.72,sensor-ready,16.72,valid,[],9.62,calibration-missing,,valid,[],15.92,sensor-ready,15.92,valid,[],15.35,calibrated-ready,9.14,valid,[],16.63,sensor-ready,16.63,,,,,,valid,[],65.12,sensor-ready,65.12,,,,,,valid,[],16.77,sensor-ready,16.77,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:12:01.889Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.08,calibration-missing,,valid,[],19.66,sensor-ready,19.66,valid,[],12.35,calibration-missing,,valid,[],18.51,sensor-ready,18.51,valid,[],19.46,calibrated-ready,10.29,valid,[],19.56,sensor-ready,19.56,,,,,,valid,[],66.94,sensor-ready,66.94,,,,,,valid,[],12.25,sensor-ready,12.25,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:12:43.351Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.46,calibration-missing,,valid,[],18.54,sensor-ready,18.54,valid,[],10.81,calibration-missing,,valid,[],17.71,sensor-ready,17.71,valid,[],17,calibrated-ready,9.27,valid,[],18.38,sensor-ready,18.38,,,,,,valid,[],69.29,sensor-ready,69.29,,,,,,valid,[],12.12,sensor-ready,12.12,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:13:19.789Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.03,calibrated-ready,12.74,,,,,,valid,[],17.35,calibration-missing,,valid,[],17.06,sensor-ready,17.06,valid,[],9.42,calibration-missing,,valid,[],16.02,sensor-ready,16.02,valid,[],13.62,calibrated-ready,9.11,valid,[],16.99,sensor-ready,16.99,,,,,,valid,[],66.39,sensor-ready,66.39,,,,,,valid,[],16.53,sensor-ready,16.53,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:15:36.670Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.78,calibrated-ready,7.53,,,,,,valid,[],16.12,calibration-missing,,valid,[],16.23,sensor-ready,16.23,valid,[],9.38,calibration-missing,,valid,[],15.45,sensor-ready,15.45,valid,[],14.19,calibrated-ready,8.8,valid,[],16.16,sensor-ready,16.16,,,,,,valid,[],65.16,sensor-ready,65.16,,,,,,valid,[],16.7,sensor-ready,16.7,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:16:40.797Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],22.72,calibration-missing,,valid,[],19.06,sensor-ready,19.06,valid,[],10.83,calibration-missing,,valid,[],17.97,sensor-ready,17.97,valid,[],19.97,calibrated-ready,10.59,valid,[],18.93,sensor-ready,18.93,,,,,,valid,[],67.08,sensor-ready,67.08,,,,,,valid,[],12.13,sensor-ready,12.13,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:17:03.226Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.6,calibrated-ready,13.06,,,,,,valid,[],17.88,calibration-missing,,valid,[],18.07,sensor-ready,18.07,valid,[],10.38,calibration-missing,,valid,[],17.1,sensor-ready,17.1,valid,[],15.12,calibrated-ready,9.39,valid,[],17.99,sensor-ready,17.99,,,,,,valid,[],66.38,sensor-ready,66.38,,,,,,valid,[],16.47,sensor-ready,16.47,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:17:24.593Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.54,calibration-missing,,valid,[],16.73,sensor-ready,16.73,valid,[],10,calibration-missing,,valid,[],16.01,sensor-ready,16.01,valid,[],14.12,calibrated-ready,8.34,valid,[],16.65,sensor-ready,16.65,,,,,,valid,[],69.3,sensor-ready,69.3,,,,,,valid,[],12.01,sensor-ready,12.01,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:19:17.884Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.21,calibrated-ready,7.69,,,,,,valid,[],17.54,calibration-missing,,valid,[],16.06,sensor-ready,16.06,valid,[],9.38,calibration-missing,,valid,[],15.23,sensor-ready,15.23,valid,[],14.73,calibrated-ready,9.11,valid,[],15.97,sensor-ready,15.97,,,,,,valid,[],65.24,sensor-ready,65.24,,,,,,valid,[],16.65,sensor-ready,16.65,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:20:46.754Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.59,calibrated-ready,13.01,,,,,,valid,[],16.88,calibration-missing,,valid,[],17.97,sensor-ready,17.97,valid,[],10.23,calibration-missing,,valid,[],17.06,sensor-ready,17.06,valid,[],14.38,calibrated-ready,9.13,valid,[],17.91,sensor-ready,17.91,,,,,,valid,[],66.48,sensor-ready,66.48,,,,,,valid,[],16.43,sensor-ready,16.43,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:21:19.753Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.88,calibration-missing,,valid,[],19.04,sensor-ready,19.04,valid,[],11.54,calibration-missing,,valid,[],18.09,sensor-ready,18.09,valid,[],18.12,calibrated-ready,9.96,valid,[],18.95,sensor-ready,18.95,,,,,,valid,[],66.9,sensor-ready,66.9,,,,,,valid,[],12.03,sensor-ready,12.03,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:22:06.073Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.54,calibration-missing,,valid,[],18.73,sensor-ready,18.73,valid,[],11.15,calibration-missing,,valid,[],17.89,sensor-ready,17.89,valid,[],16.92,calibrated-ready,9.1,valid,[],18.63,sensor-ready,18.63,,,,,,valid,[],68.92,sensor-ready,68.92,,,,,,valid,[],11.92,sensor-ready,11.92,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:22:59.016Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.94,calibrated-ready,7.45,,,,,,valid,[],16.92,calibration-missing,,valid,[],17.13,sensor-ready,17.13,valid,[],9.85,calibration-missing,,valid,[],16.24,sensor-ready,16.24,valid,[],15.69,calibrated-ready,9.12,valid,[],17.02,sensor-ready,17.02,,,,,,valid,[],65.02,sensor-ready,65.02,,,,,,valid,[],16.59,sensor-ready,16.59,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:24:30.215Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.35,calibrated-ready,12.59,,,,,,valid,[],15.38,calibration-missing,,valid,[],17.96,sensor-ready,17.96,valid,[],9.65,calibration-missing,,valid,[],17.2,sensor-ready,17.2,valid,[],12.69,calibrated-ready,8.82,valid,[],17.89,sensor-ready,17.89,,,,,,valid,[],66.41,sensor-ready,66.41,,,,,,valid,[],16.39,sensor-ready,16.39,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:25:58.665Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.38,calibration-missing,,valid,[],19.91,sensor-ready,19.91,valid,[],12.65,calibration-missing,,valid,[],18.88,sensor-ready,18.88,valid,[],19,calibrated-ready,10.38,valid,[],19.8,sensor-ready,19.8,,,,,,valid,[],67.5,sensor-ready,67.5,,,,,,valid,[],11.9,sensor-ready,11.9,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:26:40.165Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.34,calibrated-ready,8.03,,,,,,valid,[],16.42,calibration-missing,,valid,[],15.73,sensor-ready,15.73,valid,[],8.65,calibration-missing,,valid,[],14.98,sensor-ready,14.98,valid,[],13.19,calibrated-ready,8.82,valid,[],15.64,sensor-ready,15.64,,,,,,valid,[],65.27,sensor-ready,65.27,,,,,,valid,[],16.54,sensor-ready,16.54,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:26:47.426Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.85,calibration-missing,,valid,[],18.25,sensor-ready,18.25,valid,[],10.94,calibration-missing,,valid,[],17.41,sensor-ready,17.41,valid,[],17.85,calibrated-ready,9.24,valid,[],18.09,sensor-ready,18.09,,,,,,valid,[],69.63,sensor-ready,69.63,,,,,,valid,[],11.82,sensor-ready,11.82,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:28:13.425Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.21,calibrated-ready,12.96,,,,,,valid,[],16.65,calibration-missing,,valid,[],18.18,sensor-ready,18.18,valid,[],9.54,calibration-missing,,valid,[],17.35,sensor-ready,17.35,valid,[],13.54,calibrated-ready,9.05,valid,[],18.09,sensor-ready,18.09,,,,,,valid,[],67.48,sensor-ready,67.48,,,,,,valid,[],16.33,sensor-ready,16.33,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:30:20.988Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.46,calibrated-ready,9.02,,,,,,valid,[],18.19,calibration-missing,,valid,[],17.18,sensor-ready,17.18,valid,[],10.03,calibration-missing,,valid,[],16.36,sensor-ready,16.36,valid,[],16.42,calibrated-ready,9.34,valid,[],17.06,sensor-ready,17.06,,,,,,valid,[],66.07,sensor-ready,66.07,,,,,,valid,[],16.51,sensor-ready,16.51,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:30:40.453Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.69,calibration-missing,,valid,[],19.17,sensor-ready,19.17,valid,[],11.81,calibration-missing,,valid,[],18.3,sensor-ready,18.3,valid,[],18.73,calibrated-ready,10.13,valid,[],19.05,sensor-ready,19.05,,,,,,valid,[],67.3,sensor-ready,67.3,,,,,,valid,[],11.81,sensor-ready,11.81,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:31:28.730Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.19,calibration-missing,,valid,[],18.01,sensor-ready,18.01,valid,[],10.58,calibration-missing,,valid,[],17.19,sensor-ready,17.19,valid,[],16.5,calibrated-ready,9.34,valid,[],17.9,sensor-ready,17.9,,,,,,valid,[],69.78,sensor-ready,69.78,,,,,,valid,[],11.72,sensor-ready,11.72,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:31:57.023Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.49,calibrated-ready,12.4,,,,,,valid,[],16.12,calibration-missing,,valid,[],17.37,sensor-ready,17.37,valid,[],9.19,calibration-missing,,valid,[],16.42,sensor-ready,16.42,valid,[],13.38,calibrated-ready,8.77,valid,[],17.3,sensor-ready,17.3,,,,,,valid,[],67.28,sensor-ready,67.28,,,,,,valid,[],16.32,sensor-ready,16.32,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:34:01.932Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.18,calibrated-ready,6.85,,,,,,valid,[],16.65,calibration-missing,,valid,[],16.25,sensor-ready,16.25,valid,[],9.58,calibration-missing,,valid,[],15.46,sensor-ready,15.46,valid,[],15.23,calibrated-ready,8.86,valid,[],16.15,sensor-ready,16.15,,,,,,valid,[],65.65,sensor-ready,65.65,,,,,,valid,[],16.48,sensor-ready,16.48,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:35:19.449Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.35,calibration-missing,,valid,[],20.12,sensor-ready,20.12,valid,[],12.58,calibration-missing,,valid,[],19.25,sensor-ready,19.25,valid,[],18.73,calibrated-ready,10.01,valid,[],20.04,sensor-ready,20.04,,,,,,valid,[],68.79,sensor-ready,68.79,,,,,,valid,[],11.74,sensor-ready,11.74,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:35:40.490Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.24,calibrated-ready,11.48,,,,,,valid,[],18.08,calibration-missing,,valid,[],17.87,sensor-ready,17.87,valid,[],9.38,calibration-missing,,valid,[],16.8,sensor-ready,16.8,valid,[],14.42,calibrated-ready,9.36,valid,[],17.78,sensor-ready,17.78,,,,,,valid,[],66.92,sensor-ready,66.92,,,,,,valid,[],16.27,sensor-ready,16.27,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:36:10.140Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.19,calibration-missing,,valid,[],18.29,sensor-ready,18.29,valid,[],11.15,calibration-missing,,valid,[],17.47,sensor-ready,17.47,valid,[],16.88,calibrated-ready,9.61,valid,[],18.2,sensor-ready,18.2,,,,,,valid,[],69.97,sensor-ready,69.97,,,,,,valid,[],11.66,sensor-ready,11.66,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:37:42.914Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.31,calibrated-ready,7.34,,,,,,valid,[],17.62,calibration-missing,,valid,[],17.79,sensor-ready,17.79,valid,[],10.35,calibration-missing,,valid,[],17.01,sensor-ready,17.01,valid,[],15.92,calibrated-ready,9.38,valid,[],17.69,sensor-ready,17.69,,,,,,valid,[],65.48,sensor-ready,65.48,,,,,,valid,[],16.44,sensor-ready,16.44,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:39:23.785Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.26,calibrated-ready,12.78,,,,,,valid,[],17.5,calibration-missing,,valid,[],18.44,sensor-ready,18.44,valid,[],10.19,calibration-missing,,valid,[],17.51,sensor-ready,17.51,valid,[],14.19,calibrated-ready,9.35,valid,[],18.35,sensor-ready,18.35,,,,,,valid,[],66.76,sensor-ready,66.76,,,,,,valid,[],16.22,sensor-ready,16.22,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:39:59.074Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.65,calibration-missing,,valid,[],20.23,sensor-ready,20.23,valid,[],12.65,calibration-missing,,valid,[],19.21,sensor-ready,19.21,valid,[],19.38,calibrated-ready,10.18,valid,[],20.12,sensor-ready,20.12,,,,,,valid,[],67.89,sensor-ready,67.89,,,,,,valid,[],11.67,sensor-ready,11.67,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:40:51.537Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.58,calibration-missing,,valid,[],18.82,sensor-ready,18.82,valid,[],11.58,calibration-missing,,valid,[],17.89,sensor-ready,17.89,valid,[],17.81,calibrated-ready,9.45,valid,[],18.73,sensor-ready,18.73,,,,,,valid,[],70.16,sensor-ready,70.16,,,,,,valid,[],11.61,sensor-ready,11.61,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:41:23.778Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.63,calibrated-ready,9.15,,,,,,valid,[],19.69,calibration-missing,,valid,[],18.48,sensor-ready,18.48,valid,[],10.58,calibration-missing,,valid,[],17.58,sensor-ready,17.58,valid,[],18.24,calibrated-ready,9.96,valid,[],18.35,sensor-ready,18.35,,,,,,valid,[],65.44,sensor-ready,65.44,,,,,,valid,[],16.41,sensor-ready,16.41,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:43:07.122Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.37,calibrated-ready,13.02,,,,,,valid,[],16.69,calibration-missing,,valid,[],19.1,sensor-ready,19.1,valid,[],9.81,calibration-missing,,valid,[],18.19,sensor-ready,18.19,valid,[],14.19,calibrated-ready,9.26,valid,[],19.05,sensor-ready,19.05,,,,,,valid,[],66.7,sensor-ready,66.7,,,,,,valid,[],16.23,sensor-ready,16.23,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:44:37.926Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],23.65,calibration-missing,,valid,[],21.02,sensor-ready,21.02,valid,[],13.04,calibration-missing,,valid,[],19.93,sensor-ready,19.93,valid,[],20.88,calibrated-ready,10.76,valid,[],20.91,sensor-ready,20.91,,,,,,valid,[],69.86,sensor-ready,69.86,,,,,,valid,[],11.61,sensor-ready,11.61,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:45:05.018Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.94,calibrated-ready,8.94,,,,,,valid,[],18.54,calibration-missing,,valid,[],17.4,sensor-ready,17.4,valid,[],10.42,calibration-missing,,valid,[],16.5,sensor-ready,16.5,valid,[],16.5,calibrated-ready,9.51,valid,[],17.26,sensor-ready,17.26,,,,,,valid,[],65.58,sensor-ready,65.58,,,,,,valid,[],16.39,sensor-ready,16.39,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:45:32.937Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.42,calibration-missing,,valid,[],19.09,sensor-ready,19.09,valid,[],11.54,calibration-missing,,valid,[],18.23,sensor-ready,18.23,valid,[],18.04,calibrated-ready,9.44,valid,[],18.99,sensor-ready,18.99,,,,,,valid,[],70.23,sensor-ready,70.23,,,,,,valid,[],11.51,sensor-ready,11.51,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:46:50.231Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.62,calibrated-ready,13.84,,,,,,valid,[],16.46,calibration-missing,,valid,[],17.88,sensor-ready,17.88,valid,[],9.38,calibration-missing,,valid,[],17.02,sensor-ready,17.02,valid,[],13.77,calibrated-ready,9,valid,[],17.81,sensor-ready,17.81,,,,,,valid,[],66.79,sensor-ready,66.79,,,,,,valid,[],16.23,sensor-ready,16.23,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:48:46.179Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.16,calibrated-ready,8.28,,,,,,valid,[],18.31,calibration-missing,,valid,[],17.88,sensor-ready,17.88,valid,[],10.38,calibration-missing,,valid,[],17.06,sensor-ready,17.06,valid,[],16.5,calibrated-ready,9.53,valid,[],17.77,sensor-ready,17.77,,,,,,valid,[],65.72,sensor-ready,65.72,,,,,,valid,[],16.38,sensor-ready,16.38,,,,,,,,,,
